run_id,started_utc,language,variant,repeat,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p2,2026-08-26T07:53:15Z,cpp,v3,1,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.199733,56.846433,0.000000,58.046166667,174.138500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_1.log
timing_theta_0p2,2026-08-26T07:53:16Z,cpp,v3,2,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.196933,59.615067,0.000000,60.812000000,182.436000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_2.log
timing_theta_0p2,2026-08-26T07:53:16Z,cpp,v3,3,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.213733,56.058933,0.000000,57.272666667,171.818000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_3.log
timing_theta_0p2,2026-08-26T07:53:17Z,cpp,v3,4,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.212033,56.724700,0.000000,57.936733333,173.810200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_4.log
timing_theta_0p2,2026-08-26T07:53:17Z,cpp,v3,5,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.205133,61.220867,0.000000,62.426000000,187.278000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/cpp_v3_5.log
timing_theta_0p2,2026-08-26T07:53:18Z,rust,v3,1,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3360,66.3528,0.0000,67.688733333,203.0662,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_1.log
timing_theta_0p2,2026-08-26T07:53:19Z,rust,v3,2,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2783,64.3941,0.0000,65.672366667,197.0171,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_2.log
timing_theta_0p2,2026-08-26T07:53:19Z,rust,v3,3,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3147,63.5028,0.0000,64.817566667,194.4527,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_3.log
timing_theta_0p2,2026-08-26T07:53:20Z,rust,v3,4,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3512,64.9818,0.0000,66.333066667,198.9992,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_4.log
timing_theta_0p2,2026-08-26T07:53:20Z,rust,v3,5,10000,3,1,0.2,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3202,65.7001,0.0000,67.020300000,201.0609,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p2/logs/rust_v3_5.log
