run_id,started_utc,language,variant,repeat,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p7,2026-08-26T07:53:32Z,cpp,v3,1,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.185700,7.511633,0.000000,8.697333333,26.092000,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_1.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,2,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.183700,7.345133,0.000000,8.528833333,25.586500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_2.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,3,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.227067,7.431700,0.000000,8.658766667,25.976300,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_3.log
timing_theta_0p7,2026-08-26T07:53:33Z,cpp,v3,4,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.197433,7.323200,0.000000,8.520633333,25.561900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_4.log
timing_theta_0p7,2026-08-26T07:53:34Z,cpp,v3,5,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.194967,7.459100,0.000000,8.654066667,25.962200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/cpp_v3_5.log
timing_theta_0p7,2026-08-26T07:53:34Z,rust,v3,1,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3439,8.0777,0.0000,9.421566667,28.2647,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_1.log
timing_theta_0p7,2026-08-26T07:53:34Z,rust,v3,2,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2835,7.9778,0.0000,9.261300000,27.7839,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_2.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,3,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2882,8.0901,0.0000,9.378300000,28.1349,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_3.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,4,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2697,7.9250,0.0000,9.194733333,27.5842,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_4.log
timing_theta_0p7,2026-08-26T07:53:35Z,rust,v3,5,10000,3,1,0.7,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3682,8.1841,0.0000,9.552300000,28.6569,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p7/logs/rust_v3_5.log
