run_id,started_utc,language,variant,repeat,order_seed,block_position,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p2,2026-08-26T19:08:22Z,rust,v3,1,20260826,1,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.2981,92.1742,0.0000,93.472233333,280.4167,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/rust_v3_1.log
timing_theta_0p2,2026-08-26T19:08:23Z,cpp,v3,1,20260826,2,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.228667,81.511967,0.000000,82.740633333,248.221900,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/cpp_v3_1.log
timing_theta_0p2,2026-08-26T19:08:23Z,cpp,v3,2,20260826,1,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.225633,88.589667,0.000000,89.815300000,269.445900,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/cpp_v3_2.log
timing_theta_0p2,2026-08-26T19:08:24Z,rust,v3,2,20260826,2,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.4986,126.5534,0.0000,128.052033333,384.1561,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/rust_v3_2.log
timing_theta_0p2,2026-08-26T19:08:25Z,rust,v3,3,20260826,1,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.3951,95.4816,0.0000,96.876733333,290.6302,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/rust_v3_3.log
timing_theta_0p2,2026-08-26T19:08:26Z,cpp,v3,3,20260826,2,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.233933,83.227133,0.000000,84.461066667,253.383200,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/cpp_v3_3.log
timing_theta_0p2,2026-08-26T19:08:27Z,rust,v3,4,20260826,1,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.3102,93.6498,0.0000,94.960000000,284.8800,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/rust_v3_4.log
timing_theta_0p2,2026-08-26T19:08:27Z,cpp,v3,4,20260826,2,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.420533,87.138800,0.000000,88.559333333,265.678000,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/cpp_v3_4.log
timing_theta_0p2,2026-08-26T19:08:28Z,rust,v3,5,20260826,1,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.5102,98.4659,0.0000,99.976100000,299.9283,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/rust_v3_5.log
timing_theta_0p2,2026-08-26T19:08:29Z,cpp,v3,5,20260826,2,10000,3,1,0.2,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.214600,89.043967,0.000000,90.258566667,270.775700,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p2/logs/cpp_v3_5.log
