language,variant,particles,measured_frames,warmup_frames,theta,seed,effective_threads,runs,tree_ms_per_frame_mean,tree_ms_per_frame_sd,force_update_ms_per_frame_mean,force_update_ms_per_frame_sd,cleanup_ms_per_frame_mean,cleanup_ms_per_frame_sd,total_ms_per_frame_mean,total_ms_per_frame_sd,total_run_ms_mean,total_run_ms_sd
cpp,v3,10000,3,1,0.1,1337,1,5,1.242513400,0.014112321,258.437466600,1.360765704,0.000000000,0.000000000,259.679980000,1.360956995,779.039940000,4.082870984
rust,v3,10000,3,1,0.1,1337,1,5,1.365760000,0.057575238,318.030300000,28.187625040,0.000000000,0.000000000,319.396073333,28.243245723,958.188220000,84.729737170
