index,acc_x,acc_y
0,1.244406462,0.194874868
1,0.483230114,-1.272338867
2,-1.244608402,0.591322839
3,1.909505367,0.110481977
4,1.480694771,-1.157377124
5,-0.101044223,0.390758634
6,-0.728711486,2.221113205
7,1.791863441,2.307129145
8,-1.040191531,0.021279484
9,0.491396099,-1.178807974
10,-0.086039476,0.300267041
11,-0.704549551,1.109843493
12,0.729776978,-1.301839948
13,-0.207303450,0.846219540
14,0.152299553,0.590747356
15,0.227398023,0.323835850
16,1.642460942,-0.521846771
17,-1.675850630,-1.666569829
18,-1.188989282,1.027512789
19,-0.128428683,0.183782980
20,-2.730106115,-0.629534125
21,0.339158267,-0.100998089
22,0.525105238,1.188269138
23,-0.711782098,0.079281747
24,0.607436597,0.313282430
25,-0.009519696,-0.500927567
26,0.496750563,0.095488295
27,0.440443516,0.815402389
28,-0.865376353,-0.318161011
29,-0.435902178,0.173834324
30,-0.510053515,0.133988082
31,0.899225235,1.716026068
32,2.067684174,1.101320863
33,-0.181323871,0.685543537
34,-0.043350041,-1.332679987
35,-0.465012908,0.252271980
36,-1.206741333,-0.909748435
37,-2.789273024,0.800701976
38,0.030783504,-0.148364261
39,0.308016419,-0.127731368
40,1.631703496,0.205715105
41,0.433740973,1.614746928
42,-0.675192654,0.551258385
43,-0.047274023,-1.233231783
44,1.109297037,0.369380593
45,-1.813224316,-1.090857863
46,-0.015006533,0.218168542
47,0.306658477,0.472089142
48,2.053427696,-1.643633604
49,-2.380805016,2.084226370
50,0.940225899,-0.459292740
51,-1.539194107,1.027732253
52,2.536306381,0.107485533
53,-0.694198728,-0.284030318
54,0.669476390,-0.873380899
55,0.142881185,-0.188189477
56,-0.353007913,1.589273810
57,-1.069346428,-0.559336603
58,-0.100624956,1.757241130
59,1.783395767,0.131540313
60,1.401121616,0.168212295
61,1.390728712,0.856155038
62,0.774387181,-0.215851545
63,2.071264744,-0.888768613
64,-1.500921845,0.538579345
65,-0.311966926,-0.463835925
66,0.401071161,0.144509852
67,-0.291739464,-0.199106842
68,0.768050611,-0.066355065
69,0.218380764,0.550531387
70,1.800180197,-1.348750353
71,-0.698662639,0.987433672
72,-0.924090028,1.718388915
73,0.215693474,0.646895707
74,-0.347340524,-2.569904566
75,1.981100798,-1.935326815
76,-1.016526699,-0.924053371
77,-4.303007126,0.210352510
78,1.033050179,0.367923051
79,-1.724575043,-2.072939634
80,-1.242829680,-1.643538237
81,-0.727982342,-0.112689674
82,-0.527482629,-0.745411098
83,0.390712440,-0.052182142
84,0.154196218,-0.053069733
85,-1.396037817,-1.015322685
86,-1.177955270,1.618434429
87,2.681531429,-2.590793610
88,0.888690948,-2.247133255
89,-3.405398369,-2.370063543
90,0.530796409,-0.524842739
91,-1.434608459,-2.559281349
92,-0.527676821,0.719651222
93,-0.100696519,0.643298209
94,-1.481854916,1.552268505
95,2.701434851,-1.436530113
96,-0.296456277,0.224082589
97,0.946907997,0.945475936
98,1.104906082,0.561076224
99,0.245232090,0.105415091
100,-1.311059713,4.169635296
101,-1.049613118,-0.325397462
102,-1.526456833,0.363260031
103,-0.837990761,2.528996229
104,0.314749032,-0.052603230
105,-0.028542932,0.065289676
106,0.325066745,0.230097473
107,-0.344036967,0.745367050
108,0.347045779,1.334747076
109,-0.714166045,-0.318800807
110,1.696161628,-0.144818172
111,1.576361775,2.016008377
112,-1.645873427,0.488822341
113,2.172607899,1.980301857
114,1.739716172,-1.714896679
115,-0.655471325,-0.452472568
116,-0.119560011,1.850270033
117,-1.454012156,-0.983037293
118,-0.232571408,0.201490849
119,1.224711657,-0.450153708
120,-0.120095901,0.461251855
121,1.552860498,2.390346289
122,-1.281697750,1.637675881
123,-1.812880993,-1.608773232
124,0.584403157,-0.990151286
125,1.300979614,1.650387287
126,-3.581777096,0.641186297
127,-0.219100416,-1.860471725
128,-2.645332336,-1.424710989
129,0.142852902,-1.162038088
130,-0.273162812,-1.492931962
131,0.075457267,1.667163491
132,1.222423792,0.177046210
133,0.517949581,0.244580001
134,0.336973697,0.245711610
135,-0.302889854,0.048256934
136,-0.621912479,-0.289448977
137,-1.916944146,1.537984014
138,-0.335273802,0.205209389
139,1.033396006,0.365143299
140,-1.306633353,0.890893459
141,-0.845767260,0.233062029
142,-0.161371648,-0.112323120
143,-1.430927277,0.235854626
144,3.598552227,-2.442410946
145,0.098602727,0.423952073
146,-0.656206727,-0.211813837
147,-0.973903716,-1.193347931
148,-1.163475871,-0.279785812
149,0.905132055,-1.369055867
150,-0.153146029,-0.667716265
151,-0.108733475,-0.669809699
152,0.235071778,0.732153654
153,-0.217669159,1.359842300
154,0.988119602,-0.889334559
155,-0.777718246,1.074619770
156,-1.151574850,-0.043673411
157,-0.714485049,-0.428333342
158,1.619157672,-1.291772723
159,-0.576214075,-1.125296235
160,-0.044994235,-1.189344287
161,-0.347742319,-0.292712212
162,1.782860994,-0.302437931
163,-0.080938645,1.326167107
164,-0.249219477,-1.601748466
165,-0.506283343,-0.089117110
166,2.229139566,-1.166906714
167,0.792628169,1.062315702
168,-1.955412507,1.820864916
