language,variant,particles,measured_frames,warmup_frames,theta,seed,effective_threads,runs,tree_ms_per_frame_mean,tree_ms_per_frame_sd,force_update_ms_per_frame_mean,force_update_ms_per_frame_sd,cleanup_ms_per_frame_mean,cleanup_ms_per_frame_sd,total_ms_per_frame_mean,total_ms_per_frame_sd,total_run_ms_mean,total_run_ms_sd
cpp,v3,10000,3,1,0.3,1337,1,5,1.317933600,0.054819822,44.576219800,1.957763731,0.000000000,0.000000000,45.894153333,1.994968031,137.682460000,5.984904093
rust,v3,10000,3,1,0.3,1337,1,5,1.395540000,0.052995877,47.390320000,1.792399762,0.000000000,0.000000000,48.785853334,1.826724328,146.357560000,5.480172983
