index,acc_x,acc_y
0,1.287034273,0.213379845
1,0.496580929,-1.265244722
2,-1.272185206,0.597337246
3,1.943294048,0.126835600
4,1.552517533,-1.235893965
5,-0.103665650,0.444577605
6,-0.795777380,2.220454454
7,1.815095782,2.310683250
8,-1.055138230,0.019960061
9,0.514691889,-1.203300357
10,-0.094323598,0.310323209
11,-0.716651618,1.103902936
12,0.750632465,-1.333978891
13,-0.215022162,0.884260118
14,0.224977449,0.644143343
15,0.232600644,0.333068341
16,1.679926395,-0.556025028
17,-1.663800716,-1.712962627
18,-1.242675304,1.060823202
19,-0.130151525,0.186497822
20,-2.779011250,-0.624393940
21,0.343895555,-0.102149978
22,0.522847950,1.243014693
23,-0.737972736,0.074931011
24,0.620035172,0.330076665
25,-0.031647466,-0.519585848
26,0.575415194,0.102452427
27,0.441568851,0.838813424
28,-0.844560087,-0.321529537
29,-0.444910824,0.169678524
30,-0.530325472,0.137598678
31,0.937746704,1.828503489
32,2.104650974,1.145363331
33,-0.166015431,0.698787212
34,-0.036199313,-1.360893130
35,-0.477507800,0.254830778
36,-1.209342241,-0.775122166
37,-2.801915169,0.757332623
38,0.031288140,-0.153623089
39,0.317405581,-0.127813250
40,1.657713175,0.169702739
41,0.342352241,1.605507612
42,-0.692713320,0.561109602
43,-0.063481234,-1.282440782
44,1.154306412,0.376794040
45,-1.832969308,-1.103722095
46,-0.016605338,0.222896934
47,0.309961170,0.481639743
48,2.106739759,-1.702557564
49,-2.309022188,2.084102392
50,1.004880309,-0.469952822
51,-1.585331321,1.060870647
52,2.604873657,0.112766899
53,-0.719664395,-0.297580153
54,0.686699748,-0.895182133
55,0.147369325,-0.192829147
56,-0.383487940,1.590521574
57,-1.133887410,-0.546604574
58,-0.130958945,1.772383928
59,1.821524143,0.129661202
60,1.400337815,0.051736504
61,1.446350694,0.865922987
62,0.800698876,-0.217430383
63,2.167331696,-0.907329679
64,-1.534906983,0.540363312
65,-0.329332769,-0.479522854
66,0.435584426,0.166559905
67,-0.288145959,-0.227740616
68,0.779164791,-0.062844515
69,0.254670739,0.599744797
70,1.879903555,-1.300572753
71,-0.749705195,1.043509603
72,-0.976513922,1.737927794
73,0.223535180,0.663441539
74,-0.368429124,-2.611325026
75,1.997792602,-1.938452721
76,-1.046669245,-0.949155569
77,-4.388045788,0.213503793
78,1.051093340,0.369178534
79,-1.783530712,-2.093408585
80,-1.273684025,-1.680906653
81,-0.761197269,-0.156591505
82,-0.481465459,-0.781729996
83,0.403437138,-0.052513357
84,0.157709867,-0.054344840
85,-1.404682636,-1.056560755
86,-1.240613222,1.604490638
87,2.693367720,-2.622643709
88,0.964596212,-2.288669109
89,-3.553441763,-2.406485796
90,0.541860104,-0.535600483
91,-1.478185892,-2.513422251
92,-0.539650440,0.743467689
93,-0.105776623,0.663386762
94,-1.526473999,1.594342113
95,2.721192122,-1.469341874
96,-0.306007892,0.229890123
97,0.953602910,0.987402797
98,1.117124081,0.567025721
99,0.251805782,0.107181661
100,-1.242468596,4.119183540
101,-1.076258540,-0.324634910
102,-1.517304540,0.400771379
103,-0.817559481,2.575009584
104,0.340065479,-0.061286766
105,-0.033709433,0.070324190
106,0.326749146,0.235693336
107,-0.268611938,0.707765520
108,0.376589268,1.368295908
109,-0.743875742,-0.332413107
110,1.754902005,-0.084871553
111,1.494236350,1.930366039
112,-1.648807049,0.477602184
113,2.239284515,1.998818994
114,1.756693840,-1.735709429
115,-0.700556517,-0.478181720
116,-0.110806488,1.880562425
117,-1.469864249,-1.000372767
118,-0.250032067,0.217325166
119,1.242644548,-0.463006884
120,-0.111642011,0.512564540
121,1.552245498,2.432168722
122,-1.256431580,1.671918511
123,-1.907414436,-1.606832266
124,0.602552235,-1.026298642
125,1.336383104,1.715708613
126,-3.618097544,0.621511340
127,-0.216330677,-1.873201966
128,-2.702659130,-1.479116678
129,0.132204026,-1.194862127
130,-0.404615343,-1.448773026
131,0.107445002,1.753361464
132,1.257474780,0.203461036
133,0.526854336,0.242269620
134,0.352672189,0.255749673
135,-0.311828941,0.046692386
136,-0.644462347,-0.299932599
137,-1.845074654,1.527496099
138,-0.317360461,0.198531538
139,1.095168471,0.377934039
140,-1.263160348,0.904332757
141,-0.871182799,0.239315927
142,-0.164657697,-0.115035243
143,-1.451465249,0.265198708
144,3.564127445,-2.608441114
145,0.104692198,0.433887601
146,-0.676811755,-0.209688723
147,-1.082429051,-1.205045462
148,-1.199981213,-0.272348851
149,0.934082150,-1.398775697
150,-0.102399580,-0.738196313
151,-0.137254670,-0.679273665
152,0.172310591,0.738186717
153,-0.208879933,1.401869655
154,1.029124022,-0.920411348
155,-0.785521507,1.086454630
156,-1.176316023,-0.043025058
157,-0.744450629,-0.460146576
158,1.642616153,-1.318035245
159,-0.575128436,-1.178432465
160,-0.046885546,-1.255298853
161,-0.331343442,-0.299097747
162,1.823144794,-0.294371128
163,-0.080910265,1.370409369
164,-0.279985309,-1.592943192
165,-0.514615059,-0.087622099
166,2.290954828,-1.198344588
167,0.795238018,1.083559513
168,-1.970768571,1.878629327
169,2.654879570,-0.917888582
170,0.829248011,0.756297767
171,-0.869104028,1.004670739
172,-0.849558711,1.033507109
173,0.686461449,0.753094435
174,-0.837517858,-2.139092445
175,-0.991920173,-1.269535542
176,1.768272042,0.158443257
177,-0.503038228,0.597348869
178,-0.399794430,-0.727742732
179,-2.065034151,-1.605249166
180,2.058795214,0.450013489
181,-1.183192611,-0.834941506
182,-0.332094699,-0.682006121
183,1.187485337,1.235018969
184,1.300918818,0.258974433
185,1.905621171,-0.612893641
186,0.242673203,-0.466272056
187,1.968457937,1.457201123
188,0.661278009,-0.024120810
189,1.216640353,-0.492614448
190,0.760927737,0.101676151
191,-0.891552866,0.486864865
192,-0.882699192,-0.421890646
193,0.016802201,-1.543827415
194,1.358132839,1.459821463
195,2.312707186,-1.409221768
196,0.695653379,-0.300184995
197,-0.577469647,-0.368593425
198,0.504121304,-0.668180048
199,-2.490512848,-0.723265767
200,1.770280838,-0.036622532
201,-0.476173043,0.250549793
202,0.364425689,0.287026554
203,0.309702128,-0.974752009
204,0.142381579,-1.443435431
205,0.624285936,-0.278499752
206,1.063513517,-0.001889123
207,-2.187062263,-1.362563491
208,0.283308744,-0.537332058
209,-1.242891669,-1.513283253
210,-0.511073232,0.741592765
211,0.363494605,-1.027094722
212,-0.253045201,-0.661541700
213,-0.637675107,-0.246412799
214,-0.943397224,0.165332630
215,0.662396848,-0.920581222
216,-2.060093880,-0.131557018
217,1.972586989,-3.799588919
218,-0.251431704,0.078835376
219,-2.406857491,-0.723585546
220,2.004870415,-1.002109170
221,-0.205502778,0.331306905
222,1.623510003,-0.181792438
223,2.671097040,0.488627285
224,-3.934783936,-2.707481146
225,-1.530234218,-1.158249259
226,2.893002987,-0.331620216
227,1.687340736,0.782579720
228,0.191728055,1.200439453
229,-0.860386252,0.962239921
230,-0.119846314,2.153166533
231,0.009166654,-1.844920278
232,2.267806530,1.674046993
233,-3.091526270,0.377512574
234,1.810890317,-2.023540258
235,1.207419872,2.519368887
236,0.855435491,0.996972740
237,-0.534636199,-3.591223001
238,0.793125033,0.371389151
239,1.022477865,0.042215958
240,-0.768816948,1.368051410
241,-1.478634477,0.144129798
242,0.298766166,-0.581157744
243,-0.548792481,1.386388779
244,-1.195247650,0.728537858
245,-1.401462793,-0.528562486
246,0.065504372,-0.253594548
247,-0.437976331,0.018563144
248,-0.720556676,0.611456275
249,1.158919930,0.992907107
250,0.564617395,1.762775898
251,1.155030727,-0.303104579
252,-1.780961633,0.588750064
253,1.438053489,-1.800626159
254,0.133943841,-0.391716331
255,-1.189906716,-1.259208441
256,3.143519640,-0.334663749
257,-0.000055309,-0.101698123
258,-0.546911061,-0.111925416
259,-0.041112967,0.248335034
260,-2.010247707,2.928956747
261,0.093219683,-0.138915256
262,-0.113136545,-0.364981592
263,0.867470443,2.194396496
264,1.263155580,0.860165834
265,1.207206488,-0.836279333
266,0.222282201,-0.275862753
267,-0.103106603,0.190473840
268,0.118736938,-0.180415228
269,0.519509435,-2.194515228
270,0.349364787,0.202256739
271,-0.048198726,-0.686116815
272,-0.220014632,-1.753790259
273,2.089533806,2.466752768
274,0.046223957,0.275038570
275,0.201239765,-0.365021557
276,1.242488265,0.545950294
277,-0.622134149,-1.308446527
278,-4.533174515,-0.217257604
279,-0.557060957,0.146015108
280,0.013445303,0.271042854
281,-1.865827918,0.983738899
282,0.743900895,-0.324686915
283,-0.659055889,-0.799632668
284,-0.194317117,-0.045072973
285,0.513764203,0.634571373
286,0.519615829,-1.806736946
287,-0.354706675,0.876495659
288,0.329848588,0.581971824
289,0.094642915,-0.577211320
290,2.208043098,-1.923952222
291,-0.044547465,-0.244545862
292,-2.144350052,0.687009633
293,-1.001152039,0.233990625
294,0.673471212,1.543959022
295,0.027050897,-0.310169905
296,0.556308925,0.006804711
297,0.335459054,-0.126056999
298,-0.518325865,0.103110746
299,-0.544776440,1.277841687
300,-1.505984783,-2.847290039
301,0.801610053,0.284097821
302,0.040812742,0.176178977
303,1.189529300,-0.448665082
304,-0.235754192,-0.631340921
305,0.150414541,1.271802306
306,0.151889220,0.102658063
307,-0.639720917,1.139761806
308,-0.828373611,-0.949268401
309,0.095728613,-1.080876946
310,1.376706839,0.982246995
311,0.020806611,-2.996644020
312,0.828725457,-3.552886009
313,-0.098505497,-0.154690549
314,1.533895135,-1.624884248
315,0.102163807,1.564620852
316,-0.149373069,-0.308749259
317,-0.670280635,0.435809642
318,0.110765807,-0.003941917
319,2.246180773,1.128745437
320,0.301503479,-0.775541365
321,-0.009519564,-0.206755877
322,1.353270173,-0.252030253
323,-0.020711936,-0.969270647
324,1.816362381,-1.145007849
325,0.249009043,0.154114872
326,0.911858201,0.430590093
327,0.337628394,-0.589921236
328,0.732008100,-0.161933288
329,-1.534839749,-1.833786249
330,-1.528476238,-1.074629068
331,0.756043792,0.220826596
332,1.338665128,-3.144321680
333,-1.667719483,1.691810966
334,-2.950827360,4.200940132
335,1.896251917,-2.418665171
336,-1.332440257,0.216877207
337,1.398038030,-0.097665749
338,1.233548522,0.859285116
339,-0.873085618,-2.151232243
340,0.226848170,-0.363773763
341,-0.025226062,-1.319412708
342,0.993354738,2.050940275
343,-0.085058786,-1.312920928
344,0.238732263,-0.588873982
345,1.010491848,-0.287292778
346,-1.152013183,1.617353082
347,2.076839209,-0.024608590
348,-0.111878209,-0.037806410
349,0.599963546,2.087241173
350,0.012920193,-1.880414605
351,-0.875842810,-1.551631212
352,-1.545161843,-0.130285546
353,0.598659337,1.037234426
354,1.097997189,-0.300688416
355,1.980409861,1.252605081
356,0.560327947,2.651644230
357,-0.103243604,0.734715044
358,-0.279893160,-0.957225502
359,0.712510824,1.402562737
360,-0.109904870,0.516659319
361,0.668688893,-0.585627198
362,-0.858632445,-1.117018700
363,0.156213269,0.880262911
364,1.029126167,0.210543782
365,-0.822103620,-0.377244204
366,1.210609317,-2.673749447
367,-2.171429396,0.890295088
368,0.710781395,-1.053735256
369,1.872484803,-1.608067393
370,-0.657351911,0.512483835
371,0.224994794,0.116192140
372,0.576361537,0.135829151
373,-0.184084475,0.369255304
374,-0.316319883,-0.136382535
375,1.714030862,-0.360552192
376,0.665022433,2.114638329
377,0.635038316,-0.050293274
378,0.316498131,0.266958535
379,0.103241622,0.191335186
380,0.855073988,1.350386143
381,-1.384220362,0.969057262
382,-0.095414370,-0.266913563
383,-0.133311942,-2.380305529
384,1.031923532,-0.180853933
385,0.629679382,-0.664494872
386,0.695343494,1.466622114
387,-0.770346880,-0.746014059
388,-0.366594493,-3.129562140
389,-0.270700544,-0.566775262
390,3.290844440,-2.176218987
391,-0.612777829,-0.520925105
392,2.901861429,-0.283023149
393,0.976004124,-2.462322235
394,0.915731668,0.164550424
395,3.812759161,1.039853573
396,-0.112384737,-3.023334742
397,0.020655535,-1.558712363
398,-0.119043462,-0.342032373
399,-1.327084780,-0.297518581
400,-0.708190143,-0.770039976
401,-0.713903248,-0.592289567
402,1.551198602,-0.642123580
403,0.090448096,-0.134038627
404,1.779404163,2.414302826
405,0.394158751,0.609537065
406,0.375285715,1.118781567
407,2.300706625,0.953829110
408,1.086113453,-0.879765391
409,-0.127526507,-2.159830332
410,-0.501248837,-0.653806925
411,0.044806708,0.848989844
412,1.233188272,-0.595340014
413,-0.634648502,1.840232134
414,-0.240475237,0.877732754
415,3.462627649,-0.680185080
416,-0.108323395,-0.631206334
417,0.523237705,0.217721209
418,1.087968111,-0.498240948
419,0.307748616,3.260196686
420,-0.588027418,3.304488420
421,0.103227168,-0.166733131
422,0.140205592,-0.073405847
423,0.392897576,0.061235450
424,-1.258503437,-0.799998999
425,-1.467248797,4.471649647
426,-1.298212647,1.081499934
427,0.013642003,-0.454314649
428,0.601765335,-0.318928570
429,-1.131366968,-0.780810893
430,0.217832729,0.294964641
431,-0.613740563,0.264508665
432,-0.236130998,-0.195078999
