run_id,started_utc,language,variant,repeat,order_seed,block_position,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p7,2026-08-26T19:08:46Z,rust,v3,1,20260826,1,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.5056,13.5539,0.0000,15.059566667,45.1787,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/rust_v3_1.log
timing_theta_0p7,2026-08-26T19:08:46Z,cpp,v3,1,20260826,2,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.287800,10.703400,0.000000,11.991200000,35.973600,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/cpp_v3_1.log
timing_theta_0p7,2026-08-26T19:08:47Z,cpp,v3,2,20260826,1,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.618067,12.387767,0.000000,14.005833333,42.017500,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/cpp_v3_2.log
timing_theta_0p7,2026-08-26T19:08:48Z,rust,v3,2,20260826,2,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.3805,11.9197,0.0000,13.300133333,39.9004,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/rust_v3_2.log
timing_theta_0p7,2026-08-26T19:08:48Z,rust,v3,3,20260826,1,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.4297,11.7389,0.0000,13.168600000,39.5058,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/rust_v3_3.log
timing_theta_0p7,2026-08-26T19:08:48Z,cpp,v3,3,20260826,2,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.234767,9.905867,0.000000,11.140633333,33.421900,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/cpp_v3_3.log
timing_theta_0p7,2026-08-26T19:08:49Z,rust,v3,4,20260826,1,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.5882,12.5435,0.0000,14.131700000,42.3951,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/rust_v3_4.log
timing_theta_0p7,2026-08-26T19:08:49Z,cpp,v3,4,20260826,2,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.359533,10.887367,0.000000,12.246900000,36.740700,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/cpp_v3_4.log
timing_theta_0p7,2026-08-26T19:08:50Z,rust,v3,5,20260826,1,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.2929,11.0929,0.0000,12.385800000,37.1574,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/rust_v3_5.log
timing_theta_0p7,2026-08-26T19:08:50Z,cpp,v3,5,20260826,2,10000,3,1,0.7,1337,0,1,results/manuscript/v1.1.3/fig1/input_10000_seed1337.txt,1.222500,10.044200,0.000000,11.266700000,33.800100,1.1.3,ab17547228b0f7440793c9014bfda41d076a239e,results/manuscript/v1.1.3/fig1/timing_theta_0p7/logs/cpp_v3_5.log
