language,variant,particles,measured_frames,warmup_frames,theta,seed,effective_threads,runs,tree_ms_per_frame_mean,tree_ms_per_frame_sd,force_update_ms_per_frame_mean,force_update_ms_per_frame_sd,cleanup_ms_per_frame_mean,cleanup_ms_per_frame_sd,total_ms_per_frame_mean,total_ms_per_frame_sd,total_run_ms_mean,total_run_ms_sd
cpp,v2,100000,5,2,0.3,1337,1,10,44.067476000,3.662792698,746.164670000,52.828305294,14.182472000,1.450543141,804.414618000,57.321812270,4022.073090000,286.609061348
cpp,v3,100000,5,2,0.3,1337,1,10,18.733172000,1.458162615,606.704454000,54.412669706,0.000000000,0.000000000,625.437626000,55.480685396,3127.188130000,277.403426982
cpp,v4,100000,5,2,0.3,1337,1,10,20.613546000,2.146790242,547.194606000,41.536108854,0.000000000,0.000000000,567.808152000,43.466639780,2839.040760000,217.333198902
cpp,v5,100000,5,2,0.3,1337,16,10,22.043302000,2.774237543,47.814488000,3.188850513,0.000000000,0.000000000,69.857790000,5.857207643,349.288950000,29.286038214
rust,v2,100000,5,2,0.3,1337,1,10,42.128330000,3.011789862,788.347090000,68.027199291,13.858310000,3.355073186,844.333710000,73.099065888,4221.668550000,365.495329442
rust,v3,100000,5,2,0.3,1337,1,10,21.667410000,3.720320977,736.442250000,77.917737050,0.000000000,0.000000000,758.109648000,81.189824074,3790.548240000,405.949120371
rust,v4,100000,5,2,0.3,1337,1,10,23.550110000,2.606074583,547.063630000,64.918798293,0.000000000,0.000000000,570.613736000,67.347049558,2853.068680000,336.735247792
rust,v5,100000,5,2,0.3,1337,16,10,25.124390000,2.986661731,45.299090000,4.249867138,0.000000000,0.000000000,70.423472000,7.196412890,352.117360000,35.982064448
