run_id,started_utc,language,variant,repeat,particles,measured_frames,warmup_frames,theta,seed,requested_threads,effective_threads,input,tree_ms_per_frame,force_update_ms_per_frame,cleanup_ms_per_frame,total_ms_per_frame,total_run_ms,version,commit,log
timing_theta_0p3,2026-08-26T07:53:22Z,cpp,v3,1,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.254133,28.656167,0.000000,29.910300000,89.730900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_1.log
timing_theta_0p3,2026-08-26T07:53:22Z,cpp,v3,2,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.190733,28.730233,0.000000,29.920966667,89.762900,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_2.log
timing_theta_0p3,2026-08-26T07:53:23Z,cpp,v3,3,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.211467,29.082700,0.000000,30.294166667,90.882500,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_3.log
timing_theta_0p3,2026-08-26T07:53:23Z,cpp,v3,4,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.224267,28.605533,0.000000,29.829800000,89.489400,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_4.log
timing_theta_0p3,2026-08-26T07:53:24Z,cpp,v3,5,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.190900,28.120833,0.000000,29.311733333,87.935200,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/cpp_v3_5.log
timing_theta_0p3,2026-08-26T07:53:24Z,rust,v3,1,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3374,31.6278,0.0000,32.965233333,98.8957,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_1.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,2,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2785,31.1154,0.0000,32.393933333,97.1818,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_2.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,3,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2792,31.7514,0.0000,33.030666667,99.0920,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_3.log
timing_theta_0p3,2026-08-26T07:53:25Z,rust,v3,4,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.2772,31.6650,0.0000,32.942233333,98.8267,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_4.log
timing_theta_0p3,2026-08-26T07:53:26Z,rust,v3,5,10000,3,1,0.3,1337,16,1,results/manuscript/v1.1.2/fig1/input_10000_seed1337.txt,1.3277,32.2774,0.0000,33.605133333,100.8154,1.1.2,c270e2c0ecc91c1153ec0fc4d0a440ff1e38dcb0,results/manuscript/v1.1.2/fig1/timing_theta_0p3/logs/rust_v3_5.log
